Representative,Time,Age,Congress Number,Original Legislative Efficiency,Modified Legislative Efficiency
Norma Torres,2019-01-03,53.69746749,116,2,2
Norma Torres,2021-01-03,55.69883641,117,#N/A,2
Bruce Westerman,2015-01-03,47.1266256,114,2,2
Bruce Westerman,2017-01-03,49.12799452,115,2,2
Bruce Westerman,2019-01-03,51.1266256,116,1,1
Bruce Westerman,2021-01-03,53.12799452,117,#N/A,1
Ted Lieu,2015-01-03,45.76591376,114,3,3
Ted Lieu,2017-01-03,47.76728268,115,2,2
Ted Lieu,2019-01-03,49.76591376,116,2,2
Ted Lieu,2021-01-03,51.76728268,117,#N/A,2
Alex Mooney,2015-01-03,43.57563313,114,1,1
Alex Mooney,2017-01-03,45.57700205,115,1,1
Alex Mooney,2019-01-03,47.57563313,116,1,1
Alex Mooney,2021-01-03,49.57700205,117,#N/A,1
Garret Graves,2015-01-03,42.92402464,114,2,2
Garret Graves,2017-01-03,44.92539357,115,2,2
Garret Graves,2019-01-03,46.92402464,116,3,3
Garret Graves,2021-01-03,48.92539357,117,#N/A,3
David Rouzer,2015-01-03,42.88021903,114,2,2
David Rouzer,2017-01-03,44.88158795,115,1,1
David Rouzer,2019-01-03,46.88021903,116,1,1
David Rouzer,2021-01-03,48.88158795,117,#N/A,1
Brendan Boyle,2015-01-03,37.90554415,114,1,1
Brendan Boyle,2017-01-03,39.90691307,115,2,2
Brendan Boyle,2019-01-03,41.90554415,116,1,1
Brendan Boyle,2021-01-03,43.90691307,117,#N/A,1
Seth Moulton,2015-01-03,36.19438741,114,3,3
Seth Moulton,2017-01-03,38.19575633,115,3,3
Seth Moulton,2019-01-03,40.19438741,116,2,2
Seth Moulton,2021-01-03,42.19575633,117,#N/A,2
Pete Aguilar,2015-01-03,35.54277892,114,1,1
Pete Aguilar,2017-01-03,37.54414784,115,2,2
Pete Aguilar,2019-01-03,39.54277892,116,1,1
Pete Aguilar,2021-01-03,41.54414784,117,#N/A,1
Ruben Gallego,2015-01-03,35.1211499,114,1,1
Ruben Gallego,2017-01-03,37.12251882,115,1,1
Ruben Gallego,2019-01-03,39.1211499,116,3,3
Ruben Gallego,2021-01-03,41.12251882,117,#N/A,3
Elise Stefanik,2015-01-03,30.50513347,114,1,1
Elise Stefanik,2017-01-03,32.5065024,115,1,1
Elise Stefanik,2019-01-03,34.50513347,116,3,3
Elise Stefanik,2021-01-03,36.5065024,117,#N/A,3
Scott Taylor,2015-05-05,35.85489391,114,2,2
Scott Taylor,2017-01-03,37.52224504,115,2,2
Dan Donovan,2015-05-05,58.49144422,114,2,2
Dan Donovan,2017-01-03,60.15879535,115,3,3
Jason Lewis,2015-05-05,59.61396304,114,2,2
Jason Lewis,2017-01-03,61.28131417,115,2,2
John Faso,2015-05-05,62.69130732,114,3,3
John Faso,2017-01-03,64.35865845,115,3,3
Jacky Rosen,2015-05-05,57.75496236,114,2,2
Jacky Rosen,2017-01-03,59.42231348,115,2,2
Tom Garrett,2015-05-05,43.10472279,114,2,2
Tom Garrett,2017-01-03,44.77207392,115,2,2
Ruben Kihuen,2015-05-05,35.02532512,114,2,2
Ruben Kihuen,2017-01-03,36.69267625,115,2,2
Trent Kelly,2015-06-02,49.25393566,114,1,1
Trent Kelly,2017-01-03,50.84462697,115,1,1
Trent Kelly,2019-01-03,52.84325804,116,2,2
Trent Kelly,2021-01-03,54.84462697,117,#N/A,2
Darin LaHood,2015-09-10,47.18138262,114,1,1
Darin LaHood,2017-01-03,48.49828884,115,2,2
Darin LaHood,2019-01-03,50.49691992,116,2,2
Darin LaHood,2021-01-03,52.49828884,117,#N/A,2
Warren Davidson,2016-06-07,46.2696783,114,1,1
Warren Davidson,2017-01-03,46.84462697,115,2,2
Warren Davidson,2019-01-03,48.84325804,116,1,1
Warren Davidson,2021-01-03,50.84462697,117,#N/A,1
Colleen Hanabusa,2016-11-08,65.51676934,114,3,3
Colleen Hanabusa,2017-01-03,65.67008898,115,3,3
Dwight Evans,2016-11-08,62.48323066,114,3,3
Dwight Evans,2017-01-03,62.63655031,115,3,3
Dwight Evans,2019-01-03,64.63518138,116,1,1
Dwight Evans,2021-01-03,66.63655031,117,#N/A,1
James Comer,2016-11-08,44.22176591,114,2,2
James Comer,2017-01-03,44.37508556,115,2,2
James Comer,2019-01-03,46.37371663,116,2,2
James Comer,2021-01-03,48.37508556,117,#N/A,2
Carlos Curbelo,2017-01-03,36.84325804,115,2,2
Mia Love,2017-01-03,41.07871321,115,2,2
David Young,2017-01-03,48.64887064,115,2,2
Mike Bishop,2017-01-03,49.79876797,115,2,2
Steve Knight,2017-01-03,50.04791239,115,3,3
Dave Brat,2017-01-03,52.43805613,115,1,1
Steve Russell,2017-01-03,53.61259411,115,3,3
Mimi Walters,2017-01-03,54.64202601,115,1,1
Keith Rothfus,2017-01-03,54.69404518,115,3,3
Tom MacArthur,2017-01-03,56.21629021,115,3,3
Barbara Comstock,2017-01-03,57.51403149,115,3,3
Rod Blum,2017-01-03,61.69199179,115,2,2
Bruce Poliquin,2017-01-03,63.17316906,115,3,3
Tom O'Halleran,2017-01-03,70.9431896,115,3,3
Tom O'Halleran,2019-01-03,72.94182067,116,3,3
Tom O'Halleran,2021-01-03,74.9431896,117,#N/A,3
Al Lawson,2017-01-03,68.27926078,115,3,3
Al Lawson,2019-01-03,70.27789186,116,2,2
Al Lawson,2021-01-03,72.27926078,117,#N/A,2
Robert Pittenger,2017-01-03,68.38603696,115,2,2
Liz Cheney,2017-01-03,50.4366872,115,2,2
Liz Cheney,2019-01-03,52.43531828,116,1,1
Liz Cheney,2021-01-03,54.4366872,117,#N/A,1
Ryan Zinke,2017-01-03,55.17316906,115,3,3
Jim Bridenstine,2017-01-03,41.55509925,115,1,1
Ron DeSantis,2017-01-03,38.30527036,115,2,2
Evan Jenkins,2017-01-03,56.30937714,115,1,1
Kevin Cramer,2017-01-03,55.95071869,115,2,2
Martha McSally,2017-01-03,50.45311431,115,3,3
Kyrsten Sinema,2017-01-03,40.07392197,115,2,2
Luke Messer,2017-01-03,47.84941821,115,2,2
John Delaney,2017-01-03,53.71937029,115,2,2
Michelle Lujan Grisham,2017-01-03,57.19644079,115,2,2
Roger Marshall,2017-01-03,56.40246407,115,2,2
Roger Marshall,2019-01-03,58.40109514,116,2,2
Val Demings,2017-01-03,59.81382615,115,2,2
Val Demings,2019-01-03,61.81245722,116,2,2
Val Demings,2021-01-03,63.81382615,117,#N/A,2
Anthony Brown,2017-01-03,55.11841205,115,2,2
Anthony Brown,2019-01-03,57.11704312,116,2,2
Anthony Brown,2021-01-03,59.11841205,117,#N/A,2
Thomas Suozzi,2017-01-03,54.34360027,115,1,1
Thomas Suozzi,2019-01-03,56.34223135,116,1,1
Thomas Suozzi,2021-01-03,58.34360027,117,#N/A,1
Ted Budd,2017-01-03,45.20465435,115,2,2
Ted Budd,2019-01-03,47.20328542,116,2,2
Ted Budd,2021-01-03,49.20465435,117,#N/A,2
Ryan Costello,2017-01-03,40.32306639,115,2,2
Beto O'Rourke,2017-01-03,44.27104723,115,#N/A,2
Dave Trott,2017-01-03,56.21629021,115,2,2
Elizabeth Esty,2017-01-03,57.36071184,115,3,3
Carol Shea-Porter,2017-01-03,64.08761123,115,1,1
Francis Rooney,2017-01-03,63.08281999,115,1,1
Francis Rooney,2019-01-03,65.08145106,116,3,3
Paul Mitchell,2017-01-03,60.13689254,115,2,2
Paul Mitchell,2019-01-03,62.13552361,116,2,2
Stephanie Murphy,2017-01-03,38.29979466,115,3,3
Stephanie Murphy,2019-01-03,40.29842574,116,2,2
Stephanie Murphy,2021-01-03,42.29979466,117,#N/A,2
Trey Hollingsworth,2017-01-03,33.31143053,115,2,2
Trey Hollingsworth,2019-01-03,35.3100616,116,1,1
Trey Hollingsworth,2021-01-03,37.31143053,117,#N/A,1
Charlie Crist,2017-01-03,60.44626968,115,1,1
Charlie Crist,2019-01-03,62.44490075,116,2,2
Charlie Crist,2021-01-03,64.44626968,117,#N/A,2
Jack Bergman,2017-01-03,69.9192334,115,2,2
Jack Bergman,2019-01-03,71.91786448,116,3,3
Jack Bergman,2021-01-03,73.9192334,117,#N/A,3
John Rutherford,2017-01-03,64.33675565,115,3,3
John Rutherford,2019-01-03,66.33538672,116,1,1
John Rutherford,2021-01-03,68.33675565,117,#N/A,1
Neal Dunn,2017-01-03,63.87953457,115,3,3
Neal Dunn,2019-01-03,65.87816564,116,2,2
Neal Dunn,2021-01-03,67.87953457,117,#N/A,2
Adriano Espaillat,2017-01-03,62.2696783,115,2,2
Adriano Espaillat,2019-01-03,64.26830938,116,2,2
Adriano Espaillat,2021-01-03,66.2696783,117,#N/A,2
Lou Correa,2017-01-03,58.9431896,115,3,3
Lou Correa,2019-01-03,60.94182067,116,2,2
Lou Correa,2021-01-03,62.9431896,117,#N/A,2
Andy Biggs,2017-01-03,58.15742642,115,2,2
Andy Biggs,2019-01-03,60.1560575,116,2,2
Andy Biggs,2021-01-03,62.15742642,117,#N/A,2
Brad Schneider,2017-01-03,55.37303217,115,2,2
Brad Schneider,2019-01-03,57.37166324,116,2,2
Brad Schneider,2021-01-03,59.37303217,117,#N/A,2
Clay Higgins,2017-01-03,55.36208077,115,2,2
Clay Higgins,2019-01-03,57.36071184,116,3,3
Clay Higgins,2021-01-03,59.36208077,117,#N/A,3
Donald McEachin,2017-01-03,55.23340178,115,1,1
Donald McEachin,2019-01-03,57.23203285,116,2,2
Donald McEachin,2021-01-03,59.23340178,117,#N/A,2
Lisa Blunt Rochester,2017-01-03,54.89664613,115,1,1
Lisa Blunt Rochester,2019-01-03,56.89527721,116,3,3
Lisa Blunt Rochester,2021-01-03,58.89664613,117,#N/A,3
Jamie Raskin,2017-01-03,54.05886379,115,1,1
Jamie Raskin,2019-01-03,56.05749487,116,1,1
Jamie Raskin,2021-01-03,58.05886379,117,#N/A,1
Don Bacon,2017-01-03,53.3853525,115,2,2
Don Bacon,2019-01-03,55.38398357,116,3,3
Don Bacon,2021-01-03,57.3853525,117,#N/A,3
Lloyd Smucker,2017-01-03,52.94729637,115,2,2
Lloyd Smucker,2019-01-03,54.94592745,116,1,1
Lloyd Smucker,2021-01-03,56.94729637,117,#N/A,1
Salud Carbajal,2017-01-03,52.12594114,115,1,1
Salud Carbajal,2019-01-03,54.12457221,116,2,2
Salud Carbajal,2021-01-03,56.12594114,117,#N/A,2
Pramila Jayapal,2017-01-03,51.28542095,115,1,1
Pramila Jayapal,2019-01-03,53.28405202,116,2,2
Pramila Jayapal,2021-01-03,55.28542095,117,#N/A,2
David Kustoff,2017-01-03,50.23956194,115,2,2
David Kustoff,2019-01-03,52.23819302,116,2,2
David Kustoff,2021-01-03,54.23956194,117,#N/A,2
Drew Ferguson,2017-01-03,50.13552361,115,1,1
Drew Ferguson,2019-01-03,52.13415469,116,2,2
Drew Ferguson,2021-01-03,54.13552361,117,#N/A,2
Vicente Gonzalez,2017-01-03,49.33333333,115,1,1
Vicente Gonzalez,2019-01-03,51.33196441,116,1,1
Vicente Gonzalez,2021-01-03,53.33333333,117,#N/A,1
Jimmy Panetta,2017-01-03,47.25804244,115,2,2
Jimmy Panetta,2019-01-03,49.25667351,116,2,2
Jimmy Panetta,2021-01-03,51.25804244,117,#N/A,2
Mike Johnson,2017-01-03,44.92813142,115,2,2
Mike Johnson,2019-01-03,46.92676249,116,2,2
Mike Johnson,2021-01-03,48.92813142,117,#N/A,2
Jodey Arrington,2017-01-03,44.82135524,115,2,2
Jodey Arrington,2019-01-03,46.81998631,116,1,1
Jodey Arrington,2021-01-03,48.82135524,117,#N/A,1
Raja Krishnamoorthi,2017-01-03,43.4606434,115,2,2
Raja Krishnamoorthi,2019-01-03,45.45927447,116,2,2
Raja Krishnamoorthi,2021-01-03,47.4606434,117,#N/A,2
Brian Fitzpatrick,2017-01-03,43.04722793,115,3,3
Brian Fitzpatrick,2019-01-03,45.045859,116,2,2
Brian Fitzpatrick,2021-01-03,47.04722793,117,#N/A,2
Josh Gottheimer,2017-01-03,41.82614648,115,2,2
Josh Gottheimer,2019-01-03,43.82477755,116,2,2
Josh Gottheimer,2021-01-03,45.82614648,117,#N/A,2
Ro Khanna,2017-01-03,40.30663929,115,3,3
Ro Khanna,2019-01-03,42.30527036,116,3,3
Ro Khanna,2021-01-03,44.30663929,117,#N/A,3
Nanette Barrag?n,2017-01-03,40.30116359,115,2,2
Nanette Barrag?n,2019-01-03,42.29979466,116,2,2
Nanette Barrag?n,2021-01-03,44.30116359,117,#N/A,2
Darren Soto,2017-01-03,38.85557837,115,3,3
Darren Soto,2019-01-03,40.85420945,116,2,2
Darren Soto,2021-01-03,42.85557837,117,#N/A,2
Jim Banks,2017-01-03,37.47022587,115,2,2
Jim Banks,2019-01-03,39.46885695,116,2,2
Jim Banks,2021-01-03,41.47022587,117,#N/A,2
Brian Mast,2017-01-03,36.48459959,115,2,2
Brian Mast,2019-01-03,38.48323066,116,3,3
Brian Mast,2021-01-03,40.48459959,117,#N/A,3
Matt Gaetz,2017-01-03,34.66119097,115,1,1
Matt Gaetz,2019-01-03,36.65982204,116,1,1
Matt Gaetz,2021-01-03,38.66119097,117,#N/A,1
Mike Gallagher,2017-01-03,32.83778234,115,3,3
Mike Gallagher,2019-01-03,34.83641342,116,2,2
Mike Gallagher,2021-01-03,36.83778234,117,#N/A,2
Ron Estes,2017-04-11,60.72826831,115,2,2
Ron Estes,2019-01-03,62.45859001,116,1,1
Ron Estes,2021-01-03,64.45995893,117,#N/A,1
Jimmy Gomez,2017-06-06,42.52977413,115,1,1
Jimmy Gomez,2019-01-03,44.10677618,116,1,1
Jimmy Gomez,2021-01-03,46.10814511,117,#N/A,1
Karen Handel,2017-06-20,55.17316906,115,2,2
Brenda Jones,2017-06-20,57.65639973,115,1,1
Ralph Norman,2017-06-20,64,115,2,2
Ralph Norman,2019-01-03,65.53867214,116,2,2
Ralph Norman,2021-01-03,67.54004107,117,#N/A,2
Greg Gianforte,2017-06-21,56.1779603,115,2,2
Greg Gianforte,2019-01-03,57.71389459,116,3,3
John Curtis,2017-11-07,57.49486653,115,2,2
John Curtis,2019-01-03,58.65023956,116,3,3
John Curtis,2021-01-03,60.65160849,117,#N/A,3
Conor Lamb,2018-03-13,33.70841889,115,1,1
Conor Lamb,2019-01-03,34.51882272,116,3,3
Conor Lamb,2021-01-03,36.52019165,117,#N/A,3
Debbie Lesko,2018-04-24,59.44147844,115,2,2
Debbie Lesko,2019-01-03,60.13689254,116,3,3
Debbie Lesko,2021-01-03,62.13826147,117,#N/A,3
Michael Cloud,2018-06-30,43.1321013,115,#N/A,2
Michael Cloud,2019-01-03,43.6440794,116,2,2
Michael Cloud,2021-01-03,45.64544832,117,#N/A,2
Troy Balderson,2018-08-07,56.55578371,115,#N/A,1
Troy Balderson,2019-01-03,56.96372348,116,1,1
Troy Balderson,2021-01-03,58.9650924,117,#N/A,1
Joseph Morelle,2018-11-06,61.52224504,115,1,1
Joseph Morelle,2019-01-03,61.68104038,116,1,1
Joseph Morelle,2021-01-03,63.68240931,117,#N/A,1
Susan Wild,2018-11-06,61.41546886,115,1,1
Susan Wild,2019-01-03,61.5742642,116,1,1
Susan Wild,2021-01-03,63.57563313,117,#N/A,1
Mary Gay Scanlon,2018-11-06,59.18685832,115,1,1
Mary Gay Scanlon,2019-01-03,59.34565366,116,1,1
Mary Gay Scanlon,2021-01-03,61.34702259,117,#N/A,1
Kevin Hern,2018-11-06,56.92265572,115,2,2
Kevin Hern,2019-01-03,57.08145106,116,2,2
Kevin Hern,2021-01-03,59.08281999,117,#N/A,2
Donna Shalala,2019-01-03,77.88364134,116,1,1
Harley Rouda,2019-01-03,57.06502396,116,2,2
TJ Cox,2019-01-03,55.46338125,116,2,2
Debbie Mucarsel-Powell,2019-01-03,47.95893224,116,2,2
Gil Cisneros,2019-01-03,47.89048597,116,#N/A,2
Ben McAdams,2019-01-03,44.07939767,116,3,3
Kendra Horn,2019-01-03,42.56810404,116,1,1
Anthony Brindisi,2019-01-03,40.11498973,116,3,3
Xochitl Torres Small,2019-01-03,34.13278576,116,2,2
Max Rose,2019-01-03,32.09856263,116,3,3
Abby Finkenauer,2019-01-03,30.01779603,116,2,2
Joe Cunningham,2019-01-03,36.60780288,116,3,3
Cindy Axne,2019-01-03,53.70568104,116,2,2
Cindy Axne,2021-01-03,55.70704997,117,#N/A,2
Tom Malinowski,2019-01-03,53.30047912,116,3,3
Tom Malinowski,2021-01-03,55.30184805,117,#N/A,3
Elaine Luria,2019-01-03,43.38672142,116,3,3
Elaine Luria,2021-01-03,45.38809035,117,#N/A,3
Ross Spano,2019-01-03,52.46817249,116,1,1
Denver Riggleman,2019-01-03,48.79945243,116,2,2
Steve Watkins,2019-01-03,40.29295003,116,1,1
Andy Levin,2019-01-03,58.39835729,116,2,2
Andy Levin,2021-01-03,60.39972622,117,#N/A,2
Ann Kirkpatrick,2019-01-03,68.78028747,116,1,1
Ann Kirkpatrick,2021-01-03,70.7816564,117,#N/A,1
Van Taylor,2019-01-03,46.42299795,116,2,2
Van Taylor,2021-01-03,48.42436687,117,#N/A,2
Anthony Gonzalez,2019-01-03,34.29158111,116,3,3
Anthony Gonzalez,2021-01-03,36.29295003,117,#N/A,3
Katie Hill,2019-01-03,31.35934292,116,1,1
Ron Wright,2019-01-03,65.73853525,116,2,2
Ron Wright,2021-01-03,67.73990418,117,#N/A,2
Deb Haaland,2019-01-03,58.0862423,116,2,2
Deb Haaland,2021-01-03,60.08761123,117,#N/A,2
Jim Hagedorn,2019-01-03,56.41615332,116,2,2
Jim Hagedorn,2021-01-03,58.41752225,117,#N/A,2
Antonio Delgado,2019-01-03,41.93018481,116,3,3
Antonio Delgado,2021-01-03,43.93155373,117,#N/A,3
Jim Baird,2019-01-03,73.58247776,116,1,1
Jim Baird,2021-01-03,75.58384668,117,#N/A,1
Sylvia Garcia,2019-01-03,68.32580424,116,2,2
Sylvia Garcia,2021-01-03,70.32717317,117,#N/A,2
Carol Miller,2019-01-03,68.16427105,116,2,2
Carol Miller,2021-01-03,70.16563997,117,#N/A,2
Ed Case,2019-01-03,66.26694045,116,2,2
Ed Case,2021-01-03,68.26830938,117,#N/A,2
Jeff Van Drew,2019-01-03,65.85900068,116,2,2
Jeff Van Drew,2021-01-03,67.86036961,117,#N/A,2
David Trone,2019-01-03,63.28542095,116,2,2
David Trone,2021-01-03,65.28678987,117,#N/A,2
Chuy Garc?a,2019-01-03,62.72689938,116,2,2
Chuy Garc?a,2021-01-03,64.72826831,117,#N/A,2
Greg Pence,2019-01-03,62.13552361,116,1,1
Greg Pence,2021-01-03,64.13689254,117,#N/A,1
John Joyce,2019-01-03,61.90006845,116,2,2
John Joyce,2021-01-03,63.90143737,117,#N/A,2
Madeleine Dean,2019-01-03,59.57837098,116,3,3
Madeleine Dean,2021-01-03,61.5797399,117,#N/A,3
Lucy McBath,2019-01-03,58.59000685,116,3,3
Lucy McBath,2021-01-03,60.59137577,117,#N/A,3
Russ Fulcher,2019-01-03,56.82135524,116,2,2
Russ Fulcher,2021-01-03,58.82272416,117,#N/A,2
Dan Meuser,2019-01-03,54.89664613,116,1,1
Dan Meuser,2021-01-03,56.89801506,117,#N/A,1
Tim Burchett,2019-01-03,54.35728953,116,2,2
Tim Burchett,2021-01-03,56.35865845,117,#N/A,2
Mark Green,2019-01-03,54.15195072,116,2,2
Mark Green,2021-01-03,56.15331964,117,#N/A,2
John Rose,2019-01-03,53.85900068,116,1,1
John Rose,2021-01-03,55.86036961,117,#N/A,1
Pete Stauber,2019-01-03,52.65160849,116,3,3
Pete Stauber,2021-01-03,54.65297741,117,#N/A,3
Susie Lee,2019-01-03,52.1560575,116,2,2
Susie Lee,2021-01-03,54.15742642,117,#N/A,2
Chrissy Houlahan,2019-01-03,51.58110883,116,1,1
Chrissy Houlahan,2021-01-03,53.58247776,117,#N/A,1
Jennifer Wexton,2019-01-03,50.6036961,116,3,3
Jennifer Wexton,2021-01-03,52.60506502,117,#N/A,3
Kim Schrier,2019-01-03,50.36276523,116,2,2
Kim Schrier,2021-01-03,52.36413416,117,#N/A,2
Dean Phillips,2019-01-03,49.95208761,116,3,3
Dean Phillips,2021-01-03,51.95345654,117,#N/A,3
Veronica Escobar,2019-01-03,49.30047912,116,3,3
Veronica Escobar,2021-01-03,51.30184805,117,#N/A,3
Michael Guest,2019-01-03,48.91170431,116,3,3
Michael Guest,2021-01-03,50.91307324,117,#N/A,3
Greg Stanton,2019-01-03,48.82409309,116,2,2
Greg Stanton,2021-01-03,50.82546201,117,#N/A,2
Sean Casten,2019-01-03,47.11293635,116,2,2
Sean Casten,2021-01-03,49.11430527,117,#N/A,2
Mikie Sherrill,2019-01-03,46.95687885,116,2,2
Mikie Sherrill,2021-01-03,48.95824778,117,#N/A,2
Angie Craig,2019-01-03,46.88569473,116,3,3
Angie Craig,2021-01-03,48.88706366,117,#N/A,3
Ben Cline,2019-01-03,46.84462697,116,3,3
Ben Cline,2021-01-03,48.84599589,117,#N/A,3
Chip Roy,2019-01-03,46.40657084,116,2,2
Chip Roy,2021-01-03,48.40793977,117,#N/A,2
Jahana Hayes,2019-01-03,45.82340862,116,1,1
Jahana Hayes,2021-01-03,47.82477755,117,#N/A,1
Steven Horsford,2019-01-03,45.68104038,116,1,1
Steven Horsford,2021-01-03,47.68240931,117,#N/A,1
Lori Trahan,2019-01-03,45.18548939,116,1,1
Lori Trahan,2021-01-03,47.18685832,117,#N/A,1
Katie Porter,2019-01-03,44.99931554,116,2,2
Katie Porter,2021-01-03,47.00068446,117,#N/A,2
Michael Waltz,2019-01-03,44.92265572,116,1,1
Michael Waltz,2021-01-03,46.92402464,117,#N/A,1
Ayanna Pressley,2019-01-03,44.91444216,116,2,2
Ayanna Pressley,2021-01-03,46.91581109,117,#N/A,2
Lizzie Fletcher,2019-01-03,43.88774812,116,2,2
Lizzie Fletcher,2021-01-03,45.88911704,117,#N/A,2
Elissa Slotkin,2019-01-03,42.48323066,116,2,2
Elissa Slotkin,2021-01-03,44.48459959,117,#N/A,2
Rashida Tlaib,2019-01-03,42.44490075,116,2,2
Rashida Tlaib,2021-01-03,44.44626968,117,#N/A,2
Dusty Johnson,2019-01-03,42.2587269,116,3,3
Dusty Johnson,2021-01-03,44.26009583,117,#N/A,3
Kelly Armstrong,2019-01-03,42.23682409,116,1,1
Kelly Armstrong,2021-01-03,44.23819302,117,#N/A,1
Greg Steube,2019-01-03,40.62696783,116,3,3
Greg Steube,2021-01-03,42.62833676,117,#N/A,3
Mike Levin,2019-01-03,40.20533881,116,3,3
Mike Levin,2021-01-03,42.20670773,117,#N/A,3
Jason Crow,2019-01-03,39.80561259,116,1,1
Jason Crow,2021-01-03,41.80698152,117,#N/A,1
Abigail Spanberger,2019-01-03,39.40862423,116,2,2
Abigail Spanberger,2021-01-03,41.40999316,117,#N/A,2
Sharice Davids,2019-01-03,38.61738535,116,2,2
Sharice Davids,2021-01-03,40.61875428,117,#N/A,2
Chris Pappas,2019-01-03,38.58179329,116,2,2
Chris Pappas,2021-01-03,40.58316222,117,#N/A,2
Bryan Steil,2019-01-03,37.83709788,116,2,2
Bryan Steil,2021-01-03,39.8384668,117,#N/A,2
Andy Kim,2019-01-03,36.47912389,116,3,3
Andy Kim,2021-01-03,38.48049281,117,#N/A,3
Jared Golden,2019-01-03,36.44353183,116,2,2
Jared Golden,2021-01-03,38.44490075,117,#N/A,2
Ilhan Omar,2019-01-03,36.24914442,116,1,1
Ilhan Omar,2021-01-03,38.25051335,117,#N/A,1
Lance Gooden,2019-01-03,36.09034908,116,1,1
Lance Gooden,2021-01-03,38.091718,117,#N/A,1
Colin Allred,2019-01-03,35.72073922,116,1,1
Colin Allred,2021-01-03,37.72210815,117,#N/A,1
Guy Reschenthaler,2019-01-03,35.71526352,116,2,2
Guy Reschenthaler,2021-01-03,37.71663244,117,#N/A,2
Haley Stevens,2019-01-03,35.52908967,116,2,2
Haley Stevens,2021-01-03,37.53045859,117,#N/A,2
Dan Crenshaw,2019-01-03,34.80629706,116,3,3
Dan Crenshaw,2021-01-03,36.80766598,117,#N/A,3
William Timmons,2019-01-03,34.67761807,116,2,2
William Timmons,2021-01-03,36.678987,117,#N/A,2
Joe Neguse,2019-01-03,34.64202601,116,3,3
Joe Neguse,2021-01-03,36.64339494,117,#N/A,3
Josh Harder,2019-01-03,32.42436687,116,3,3
Josh Harder,2021-01-03,34.4257358,117,#N/A,3
Lauren Underwood,2019-01-03,32.24914442,116,3,3
Lauren Underwood,2021-01-03,34.25051335,117,#N/A,3
Alexandria Ocasio-Cortez,2019-01-03,29.2238193,116,1,1
Alexandria Ocasio-Cortez,2021-01-03,31.22518823,117,#N/A,1
Fred Keller,2019-05-21,53.5742642,116,2,2
Fred Keller,2021-01-03,55.19780972,117,#N/A,2
Greg Murphy,2019-09-10,56.5174538,116,2,2
Greg Murphy,2021-01-03,57.83436003,117,#N/A,2
Dan Bishop,2019-09-10,55.19233402,116,2,2
Dan Bishop,2021-01-03,56.50924025,117,#N/A,2
Kweisi Mfume,2020-04-28,71.50992471,116,1,1
Kweisi Mfume,2021-01-03,72.19438741,117,#N/A,1
Tom Tiffany,2020-05-12,62.36550308,116,1,1
Tom Tiffany,2021-01-03,63.01163587,117,#N/A,1
Mike Garcia,2020-05-12,44.04928131,116,1,1
Mike Garcia,2021-01-03,44.6954141,117,#N/A,1
Chris Jacobs,2020-06-23,53.5687885,116,1,1
Chris Jacobs,2021-01-03,54.09993155,117,#N/A,1
Kwanza Hall,2020-12-01,49.58795346,116,1,1
Yvette Herrell,2021-01-03,56.80219028,117,#N/A,2
Mayra Flores,2021-01-03,35.00616016,117,#N/A,2
Marie Newman,2021-01-03,56.72553046,117,#N/A,2
Carolyn Bourdeaux,2021-01-03,50.58726899,117,#N/A,2
Mondaire Jones,2021-01-03,33.63175907,117,#N/A,2
Peter Meijer,2021-01-03,32.98288843,117,#N/A,2
Madison Cawthorn,2021-01-03,25.42642026,117,#N/A,2
Kai Kahele,2021-01-03,46.770705,117,#N/A,2
Burgess Owens,2021-01-03,69.42368241,117,#N/A,2
Cliff Bentz,2021-01-03,68.97741273,117,#N/A,2
Carlos Gim?nez,2021-01-03,66.96235455,117,#N/A,2
Michelle Steel,2021-01-03,65.53867214,117,#N/A,2
Mariannette Miller-Meeks,2021-01-03,65.32785763,117,#N/A,2
Kathy Manning,2021-01-03,64.08487337,117,#N/A,2
Jerry Carl,2021-01-03,62.54893908,117,#N/A,2
Teresa Leger Fernandez,2021-01-03,61.51129363,117,#N/A,2
Mary Miller,2021-01-03,61.40999316,117,#N/A,2
Diana Harshbarger,2021-01-03,61.00752909,117,#N/A,2
Matt Rosendale,2021-01-03,60.49281314,117,#N/A,2
Mar?a Elvira Salazar,2021-01-03,59.17316906,117,#N/A,2
Marilyn Strickland,2021-01-03,58.275154,117,#N/A,2
Young Kim,2021-01-03,58.21218344,117,#N/A,2
Deborah Ross,2021-01-03,57.54140999,117,#N/A,2
Scott Fitzgerald,2021-01-03,57.13347023,117,#N/A,2
Andrew Clyde,2021-01-03,57.11704312,117,#N/A,2
Scott Franklin,2021-01-03,56.36413416,117,#N/A,2
Bob Good,2021-01-03,55.31279945,117,#N/A,2
Michelle Fischbach,2021-01-03,55.16769336,117,#N/A,2
Lisa McClain,2021-01-03,54.74332649,117,#N/A,2
Barry Moore,2021-01-03,54.27241615,117,#N/A,2
Ronny Jackson,2021-01-03,53.67008898,117,#N/A,2
Pat Fallon,2021-01-03,53.04312115,117,#N/A,2
Troy Nehls,2021-01-03,52.74195756,117,#N/A,2
Randy Feenstra,2021-01-03,51.96988364,117,#N/A,2
Frank Mrvan,2021-01-03,51.71800137,117,#N/A,2
Jay Obernolte,2021-01-03,50.37919233,117,#N/A,2
